timestamp,B1,B2,D1,D2,F1,F2,H1,H2
2022/10/27-13:02:30,688.8637085,936.2114258,665.3023682,593.1256714,661.8739014,550.9190674,531.5755615,433.7964172
2022/10/27-13:03:00,687.3586426,934.7803955,663.6815796,591.2660522,662.7684021,548.1605225,532.2355957,436.3397827
2022/10/27-13:03:30,685.395813,933.3928223,663.9517822,594.1878662,664.8760681,548.6386719,532.1546021,435.4141846
2022/10/27-13:04:00,684.9854736,932.3741455,664.7570801,595.8218994,664.8170166,550.5911865,534.4154663,436.3591003
2022/10/27-13:04:30,684.2437744,930.545166,665.3903809,594.1542969,666.8382568,552.7720337,534.9328613,437.3522644
2022/10/27-13:05:00,683.8699341,931.0959473,666.8057251,594.4369507,667.3291016,551.3792725,537.5859985,437.4382629
2022/10/27-13:05:30,684.7420654,930.0031738,668.8052979,594.7412109,667.5321045,554.0541992,539.0184326,438.1119995
2022/10/27-13:06:00,685.0759888,930.1220703,670.1681519,596.4573975,668.8308411,554.4417725,538.4273071,438.7272339
2022/10/27-13:06:30,684.0629272,929.130127,672.3256226,594.6731567,669.0358276,555.7731934,539.7219849,437.2477112
2022/10/27-13:07:00,684.6015015,927.3123779,672.715271,590.1210327,669.5069885,554.574585,538.5076904,437.8413391
2022/10/27-13:07:30,683.9865112,926.2266846,673.7940063,592.2781372,671.403656,554.1904907,536.7171631,438.0820313
2022/10/27-13:08:00,684.7522583,927.0289307,675.9016113,592.4666748,672.1672058,553.5854492,537.0337524,437.1647949
2022/10/27-13:08:30,683.8758545,927.8571777,677.2512817,590.541748,672.7696533,551.3963013,537.5473633,436.9103088
2022/10/27-13:09:00,684.8782959,927.7120361,678.4042358,586.1138916,673.171814,554.1158447,538.7005005,436.9005432
2022/10/27-13:09:30,685.053772,928.0802002,678.0704346,592.0187378,672.5797119,555.1383057,538.3181152,438.8676147
2022/10/27-13:10:00,684.7999268,929.8834229,677.8363037,591.6913452,671.5852356,557.8701782,538.6618652,438.1703491
2022/10/27-13:10:30,684.7723389,927.3374023,679.0847168,588.6281738,671.6975098,556.4483032,538.6844482,438.0820313
2022/10/27-13:11:00,684.7924194,926.8718262,679.2386475,586.9855347,671.3566589,556.1004028,540.824707,436.7672424
2022/10/27-13:11:30,687.1229858,929.3460693,678.6247559,587.6978149,672.5633545,555.8493042,539.5209961,437.5101929
2022/10/27-13:12:00,687.4408569,930.1945801,677.5116577,587.4314575,673.5816345,557.9138184,539.8250732,438.2737427
2022/10/27-13:12:30,687.9136963,929.5513916,676.012085,591.0576172,673.4986267,558.802063,542.5674438,437.5809631
2022/10/27-13:13:00,687.6494141,929.2003174,675.8496094,588.9143066,673.2496338,559.2108765,543.7193604,437.4953613
2022/10/27-13:13:30,687.6540527,929.7456055,672.0970459,589.3078003,675.5665588,556.979248,543.7647705,435.8364258
2022/10/27-13:14:00,687.7318115,929.800415,670.8587646,590.2808228,676.6907654,557.4954224,544.6725464,434.9339905
2022/10/27-13:14:30,687.2792358,929.8792725,671.7153931,593.1801147,677.2038574,557.8069458,544.1928711,438.3081665
2022/10/27-13:15:00,689.1687622,930.3875732,671.8272705,592.6306152,676.2939453,561.4506836,543.552002,439.0043335
2022/10/27-13:15:30,691.4662476,930.1879883,671.5674438,592.5631104,675.8298035,562.5466919,543.7293091,437.0738831
2022/10/27-13:16:00,693.1868286,929.2661133,672.8791504,594.703064,675.6049194,564.0310669,543.9560547,436.0544128
2022/10/27-13:16:30,692.3301392,928.8703613,675.6549072,593.7124023,674.8044739,564.2893066,545.43396,435.024292
2022/10/27-13:17:00,692.5939331,928.2467041,676.6972046,596.020752,674.2189026,562.4280396,546.9802856,437.5245056
2022/10/27-13:17:30,693.3226929,925.7609863,677.3971558,592.0289307,673.6651917,563.2872314,545.1523438,437.2680969
2022/10/27-13:18:00,694.3554688,926.6502686,677.5215454,592.4334717,671.4015808,563.0374146,542.6964722,436.4836426
2022/10/27-13:18:30,695.4962158,926.6087646,676.9707031,580.1279907,670.3404236,562.350647,541.4638672,435.6641846
2022/10/27-13:19:00,696.9430542,926.9819336,674.9554443,580.6918945,669.9098816,562.25,542.0949097,436.3413696
2022/10/27-13:19:30,696.9006958,927.5089111,675.135437,582.0929565,667.7695923,561.4474487,542.4986572,434.9517212
2022/10/27-13:20:00,697.0822144,928.8023682,674.3093872,581.2871094,669.5109863,559.7007446,542.2249146,432.4618835
2022/10/27-13:20:30,696.0164795,929.8521729,674.777832,580.7778931,669.1877441,561.9024048,539.4329834,431.9989319
2022/10/27-13:21:00,694.8676758,929.8179932,673.3875732,579.9359131,669.6528015,562.8504639,538.902832,430.8741455
2022/10/27-13:21:30,695.0796509,930.9951172,674.1798096,584.3668823,670.1557312,561.5635986,537.6951904,431.6514587
2022/10/27-13:22:00,694.1618652,932.0454102,675.2178345,582.9594116,671.9702148,558.932251,536.2355957,429.5930786
2022/10/27-13:22:30,693.9345093,933.3549805,676.5958252,587.3764648,671.9425354,561.5394897,534.8495483,431.0363464
2022/10/27-13:23:00,692.9486084,931.9713135,677.4910278,591.5615845,671.6914673,557.4544067,533.3733521,433.8053589
2022/10/27-13:23:30,691.6572266,931.3514404,679.3028564,593.2171021,671.1699524,558.1079712,534.3866577,435.0075073
2022/10/27-13:24:00,691.1255493,931.7647705,678.3630981,588.7689209,673.1730957,556.5022583,535.3264771,437.7552185
2022/10/27-13:24:30,690.6142578,930.1977539,678.1981201,590.1921387,673.769165,556.0181885,536.8583984,440.37677
2022/10/27-13:25:00,688.9786377,930.8930664,677.7636719,593.2966309,674.3315125,555.6121216,539.3109131,440.1246948
2022/10/27-13:25:30,689.7142334,930.8897705,679.0709839,592.9177856,674.0290833,557.6205444,542.5227661,440.8206787
2022/10/27-13:26:00,689.2572632,930.4610596,680.2635498,587.3695679,674.3085938,556.8290405,544.1846924,440.8353271
2022/10/27-13:26:30,690.2860107,930.560791,678.0755615,588.3371582,672.3693237,555.4844971,544.5759888,440.6209717
2022/10/27-13:27:00,689.569397,931.8468018,678.0355225,594.9358521,670.5352173,553.8729248,544.0512085,440.3960571
2022/10/27-13:27:30,690.1068115,930.1520996,677.5032349,596.4154663,669.9163208,552.9384766,544.5452271,440.1784668
2022/10/27-13:28:00,689.015686,930.8842773,677.3971558,592.2954102,670.1882629,550.201416,544.1312866,439.5084839
2022/10/27-13:28:30,689.3598022,930.0202637,675.8145142,595.4743652,669.8405151,551.114502,545.1427002,439.1793823
2022/10/27-13:29:00,691.2966919,930.053833,675.1812134,594.5689697,669.7018127,551.3378296,545.3519897,440.1293945
2022/10/27-13:29:30,691.1137085,929.5802002,675.085144,592.5625,667.9895935,548.8036499,544.6932983,439.5296021
2022/10/27-13:30:00,690.2012939,931.1901855,675.0302124,592.6818848,669.0898743,548.8605347,544.9251709,438.4219971
2022/10/27-13:30:30,689.2290649,931.7130127,675.1097412,592.425354,667.8134155,548.7333374,543.7165527,438.8690186
2022/10/27-13:31:00,689.8106689,931.9689941,675.7556152,591.1557617,667.8806458,547.5712891,543.0613403,438.8987427
2022/10/27-13:31:30,689.4243164,932.4439697,674.8355713,588.5846558,665.7400818,547.5913696,542.4822998,436.9307251
2022/10/27-13:32:00,689.6518555,933.3719482,674.6641846,588.921936,664.9188538,550.7924194,542.9596558,438.5220337
2022/10/27-13:32:30,689.7947388,933.2077637,675.4855347,590.8130493,666.8309937,551.8713989,541.8164063,436.8948364
2022/10/27-13:33:00,688.6735229,933.3828125,676.9547119,590.7593384,666.2481995,553.0510864,542.1766968,434.7594604
2022/10/27-13:33:30,688.6240234,933.8674316,677.1704102,590.5765991,664.6520691,553.3093262,540.6491089,436.4090271
2022/10/27-13:34:00,688.8051758,933.987915,674.7801514,591.2271729,662.4624939,553.6802979,539.8165894,436.403717
2022/10/27-13:34:30,688.8527222,933.2387695,675.0164185,592.1998291,661.6142273,552.7820435,537.7488403,434.6842346
2022/10/27-13:35:00,687.7457886,932.4824219,674.9751587,592.6304321,661.2183228,553.4349976,535.6654663,433.4119263
2022/10/27-13:35:30,687.6420898,931.5545654,674.4559326,593.5715332,661.9464722,554.5490112,534.4486084,430.2582092
2022/10/27-13:36:00,686.2038574,931.5170898,674.156189,590.7944946,663.4542542,554.8289795,532.0282593,431.2124939
2022/10/27-13:36:30,685.3762817,932.5808105,673.7283325,587.4505615,664.3980103,554.0565796,533.229126,434.0144958
2022/10/27-13:37:00,684.5405273,932.3608398,672.3764038,588.5105591,666.0680542,554.0939941,534.4902954,433.5336914
2022/10/27-13:37:30,684.442688,931.6865234,671.3495483,587.4453735,666.6577759,551.2045898,535.159668,432.4671936
2022/10/27-13:38:00,685.4177246,930.8187256,669.1739502,586.37323,667.7991028,550.2606201,535.7809448,431.4647217
2022/10/27-13:38:30,685.6025391,929.3504639,670.0744629,584.9287109,668.275238,549.4418335,538.5300903,430.5170898
2022/10/27-13:39:00,685.8815308,930.9951172,670.5841064,587.651001,667.6340027,549.8307495,539.1268921,431.4690857
2022/10/27-13:39:30,686.6154175,930.175415,669.9712524,590.0053101,667.9694214,549.0112915,539.5743408,431.9715576
2022/10/27-13:40:00,686.6887817,929.9030762,671.3837891,589.4696045,669.7650452,549.0142822,538.6116943,431.9000854
2022/10/27-13:40:30,685.5824585,928.9018555,670.4629517,585.2910156,669.325531,548.3340454,537.7722168,431.1993103
2022/10/27-13:41:00,686.1408691,928.5446777,670.2654419,585.9828491,668.4211426,547.8708496,536.012085,430.8565674
2022/10/27-13:41:30,685.7548218,927.6014404,669.9922485,588.6755371,667.8246765,548.2403564,535.0740356,429.4345398
2022/10/27-13:42:00,685.1456299,926.8620605,670.1018066,591.460022,668.7186584,548.7947998,536.8583984,430.1110535
2022/10/27-13:42:30,686.2219849,925.4012451,670.848877,589.7182617,669.1662292,548.418457,535.4173584,426.8912964
2022/10/27-13:43:00,686.6898804,924.4362793,671.715271,592.1287231,667.269989,548.6321411,532.8143311,430.6996155
2022/10/27-13:43:30,686.7663574,925.5054932,670.9567261,591.3278809,667.0795898,547.284668,534.0637207,431.9116821
2022/10/27-13:44:00,686.5853271,925.994751,668.7658081,592.7153931,667.163147,547.3526611,534.9532471,433.8548584
2022/10/27-13:44:30,685.2346802,926.644165,665.8948364,590.9094849,666.752594,548.1856079,532.4158936,432.2704773
2022/10/27-13:45:00,685.6643677,925.6799316,665.8196411,593.2819824,666.1678772,550.6173096,531.0551147,433.7814941
2022/10/27-13:45:30,685.3018799,923.0449219,666.3855591,592.6032104,665.2419434,552.4747925,529.4514771,433.5565491
2022/10/27-13:46:00,684.7576294,922.439209,667.87677,595.0680542,663.3680115,555.9882202,526.2851563,433.4278259
2022/10/27-13:46:30,684.6751709,923.3526611,668.5982056,594.7752686,661.6250916,558.5994263,528.6694946,433.9324646
2022/10/27-13:47:00,683.0560913,923.6422119,669.2835693,593.5221558,661.4508057,558.4328003,525.5922852,433.9898071
2022/10/27-13:47:30,682.0272217,924.6049805,668.7330322,591.7879639,662.4014282,559.6324463,523.7037964,433.3554077
2022/10/27-13:48:00,682.1477051,927.1567383,668.347229,589.1204834,662.8627319,559.0324097,526.0213013,433.7850647
2022/10/27-13:48:30,682.3886719,929.2215576,668.8312378,583.9736328,663.4315796,559.2347412,525.8311768,434.1857605
2022/10/27-13:49:00,682.4228516,929.1544189,669.1193237,580.9124146,663.039093,557.3441162,525.2565918,432.8869629
2022/10/27-13:49:30,681.3786621,930.7124023,669.9690552,584.3167725,662.49646,559.3950195,525.9310303,432.9098511
2022/10/27-13:50:00,681.274231,930.7110596,668.9888306,585.6290283,661.7451172,562.2824707,525.5889282,433.0484314
2022/10/27-13:50:30,682.9009399,928.3900146,670.1727905,582.4179688,662.6328125,562.5770264,524.6653442,433.1102295
2022/10/27-13:51:00,682.171936,927.0854492,669.1739502,580.6932983,663.9717712,561.6551514,524.458313,432.5597839
2022/10/27-13:51:30,681.5557251,927.3909912,668.2953491,583.7623901,664.9025879,561.4795532,525.8962402,432.3101196
2022/10/27-13:52:00,681.1741943,928.078125,667.776001,581.8232422,665.6704712,561.5222168,526.5871582,431.1066895
2022/10/27-13:52:30,680.1383057,926.6727295,665.3652954,579.9234009,665.4250488,560.487854,528.9665527,429.22052
2022/10/27-13:53:00,677.2290039,925.7832031,664.6784058,579.6629639,665.2486572,559.59021,529.380127,428.1643677
2022/10/27-13:53:30,674.1983643,926.0458984,664.7059326,580.6365967,666.2339172,559.5760498,527.5971069,426.921814
2022/10/27-13:54:00,672.97052,927.4779053,665.9700928,582.7911377,667.8673401,559.02948,528.1193237,425.8635254
2022/10/27-13:54:30,672.5903931,927.3620605,667.5133667,582.5647583,669.1583252,559.6737671,529.4116211,425.2134094
2022/10/27-13:55:00,672.708313,926.7028809,667.8445435,579.1825562,668.4993591,561.5393066,529.0370483,426.2793579
2022/10/27-13:55:30,673.7921143,927.4962158,667.8043823,578.1005859,668.8024902,560.0512695,529.9375,424.0488892
2022/10/27-13:56:00,674.4909058,926.7769775,666.9105835,580.0533447,670.1699219,560.8258667,526.4749756,424.0911865
2022/10/27-13:56:30,675.4308472,928.467041,667.8255005,583.8369141,670.5862427,562.7489624,528.3495483,422.9775391
2022/10/27-13:57:00,675.0200806,929.6716309,668.8655396,572.7754517,669.6612549,560.9004517,524.3018188,425.539032
2022/10/27-13:57:30,674.6895142,930.1009521,667.7600708,578.5209961,668.5391541,562.4399414,525.3883057,428.0190735
2022/10/27-13:58:00,672.578064,929.5942383,665.6392212,576.2162476,667.4330444,563.5847778,524.4354858,428.5631714
2022/10/27-13:58:30,674.3028564,930.2266846,664.3546143,577.4263916,665.4313049,564.236145,524.1773682,430.2253418
2022/10/27-13:59:00,673.401062,929.1522217,666.130127,582.0089111,664.0799255,563.2991333,524.5701904,430.7444763
2022/10/27-13:59:30,672.5559692,928.9747314,665.6633301,581.3306885,663.3949585,563.4000244,525.4295044,431.1443481
2022/10/27-14:00:00,672.9528198,929.4908447,665.6599121,582.7127686,661.9725037,561.2537231,528.6439819,429.8050537
2022/10/27-14:00:30,674.0458374,928.6713867,665.640625,583.8800659,663.0560303,561.2331543,530.263916,429.727356
2022/10/27-14:01:00,673.7997437,927.3048096,664.4640503,584.8933105,662.2857971,562.6419067,530.3215332,429.1168823
2022/10/27-14:01:30,674.6031494,927.2194824,664.4470215,582.0910645,661.4605408,563.3078613,528.0042114,429.5735168
2022/10/27-14:02:00,674.6150513,927.9525146,662.6610107,583.8901978,661.877533,564.119873,526.9163208,429.4234009
2022/10/27-14:02:30,674.9099121,927.8551025,664.4880371,583.4075317,663.3569641,563.861084,525.7339478,428.9515381
2022/10/27-14:03:00,672.8861084,926.4633789,663.9017334,584.1598511,661.6856689,564.7297363,525.2473145,427.7772217
2022/10/27-14:03:30,673.0410156,927.5506592,663.8024292,582.0175781,659.8859863,564.9465332,524.8382568,427.1360474
2022/10/27-14:04:00,672.6176758,927.0756836,664.1925659,581.2938232,660.4593201,564.6433105,525.442688,426.4019165
2022/10/27-14:04:30,672.0950317,927.7166748,665.1488037,587.5005493,660.3535767,563.961792,525.2095337,426.0999146
2022/10/27-14:05:00,673.9082031,926.4866943,663.6815796,588.4061279,659.0639648,561.1707764,525.1066284,424.0122375
2022/10/27-14:05:30,672.7341919,926.2246094,661.942688,588.3831177,659.7915649,561.2689209,525.9569702,425.2687683
2022/10/27-14:06:00,670.7748413,926.3122559,663.0429688,586.3898926,661.519928,561.2216187,524.032959,425.0023804
2022/10/27-14:06:30,671.5910645,925.5098877,664.8805542,588.1623535,661.7355347,561.1591797,523.381897,425.4812317
2022/10/27-14:07:00,673.6015015,923.9329834,664.335144,586.4940796,663.1161194,563.043457,521.5805054,424.1558228
2022/10/27-14:07:30,673.6572266,923.5723877,666.7134399,584.5705566,663.3877869,563.1296997,520.0909424,425.6191101
2022/10/27-14:08:00,674.2286987,922.6431885,666.7156982,581.9238892,664.0627136,562.9274902,521.1474609,423.9041138
2022/10/27-14:08:30,675.0861206,921.7930908,666.6368408,583.3977051,663.7512207,565.3009033,521.1017456,421.7958069
2022/10/27-14:09:00,675.9276733,920.1555176,667.7282715,583.4188843,662.3550415,564.8099976,521.1565552,421.6035156
2022/10/27-14:09:30,675.350647,918.4974365,667.8447876,582.6086426,661.594574,565.5986938,522.2354736,422.2990112
2022/10/27-14:10:00,675.3247681,918.3974609,666.3153076,580.3406372,660.9260864,565.1639404,522.6723022,424.4393616
2022/10/27-14:10:30,677.4193726,919.0140381,666.2020874,580.2664795,660.3535767,562.3625488,523.1290283,425.528717
2022/10/27-14:11:00,675.1640625,917.2022705,667.4794312,579.1240845,658.943573,560.9750366,523.9920044,425.9535828
2022/10/27-14:11:30,674.9395142,915.9859619,668.0447998,578.0974731,659.1339111,559.7750244,524.3843994,426.8648682
2022/10/27-14:12:00,675.7312622,915.3449707,667.1906128,577.4141235,659.5003662,562.6539917,524.8676147,426.4022217
2022/10/27-14:12:30,678.210022,914.9168701,669.0874023,578.625,659.9225769,562.425415,527.3424683,425.9719849
2022/10/27-14:13:00,679.2067871,916.3239746,668.7734375,580.5963135,659.2875671,564.0065308,529.2689819,427.0892639
2022/10/27-14:13:30,680.2404785,917.9584961,667.3071289,581.4480591,658.6914368,564.1613159,528.2286987,427.5611267
2022/10/27-14:14:00,682.0995483,917.2896729,668.4025879,578.5491333,659.9664001,563.848999,527.2841187,427.8074646
2022/10/27-14:14:30,682.9395752,917.3254395,665.6484375,580.5194092,662.0152283,565.8127441,528.2119141,427.9410706
2022/10/27-14:15:00,683.0380859,916.1881104,664.7494507,582.0910645,661.3581543,567.2803345,526.9458008,429.6621399
2022/10/27-14:15:30,682.5635376,915.8143311,662.7967529,584.4082642,660.5487976,564.887146,525.5267944,429.0068054
2022/10/27-14:16:00,681.3184204,915.9176025,663.5765991,579.8135986,661.3832397,562.7516479,523.6564941,429.4549561
2022/10/27-14:16:30,679.8409424,915.5194092,663.6143188,582.9291992,661.0582886,562.630188,523.1685791,426.9323425
2022/10/27-14:17:00,679.9634399,917.0222168,664.418457,581.878479,660.8468628,563.6290283,522.7815552,427.7060547
2022/10/27-14:17:30,679.4134521,925.2591553,666.7819214,582.3011475,660.1610107,564.5359497,522.717041,427.2254333
2022/10/27-14:18:00,680.3729248,933.8013916,669.8701172,581.7594604,663.1228943,564.1885376,522.9193115,427.7694092
2022/10/27-14:18:30,685.1777344,936.2583008,673.3682861,581.2507935,664.0830383,563.4981079,522.0369263,429.8318176
2022/10/27-14:19:00,690.1672974,938.361084,676.6224976,585.7487793,664.5561829,563.602478,523.0688477,429.2207947
2022/10/27-14:19:30,693.0255127,942.9458008,676.9110718,592.4069824,664.9367065,564.9169922,522.8236694,429.4189758
2022/10/27-14:20:00,691.8606567,943.4499512,678.2113647,603.869873,665.0599976,565.3338623,521.9411621,429.7123718
2022/10/27-14:20:30,693.4779053,941.4293213,680.7990112,640.0266724,666.0561829,564.8338013,524.192688,429.6224365
